gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1077	ERR4998601_000000020643	1963	2356	f	1	1	prodigal	v2.6.3
1078	ERR4998601_000000020886	1	142	r	1	1	prodigal	v2.6.3
1079	ERR4998601_000000020886	184	2041	r	1	1	prodigal	v2.6.3
1080	ERR4998601_000000021153	0	729	f	1	1	prodigal	v2.6.3
1081	ERR4998601_000000021153	857	2003	f	0	1	prodigal	v2.6.3
1082	ERR4998601_000000021153	2012	2336	f	1	1	prodigal	v2.6.3
1083	ERR4998601_000000021367	211	634	f	0	1	prodigal	v2.6.3
1084	ERR4998601_000000021367	740	1865	r	0	1	prodigal	v2.6.3
1085	ERR4998601_000000021576	0	1974	f	1	1	prodigal	v2.6.3
1086	ERR4998601_000000021576	2256	3360	f	0	1	prodigal	v2.6.3
1087	ERR4998601_000000021576	3444	3672	r	0	1	prodigal	v2.6.3
1088	ERR4998601_000000021576	4223	5027	f	1	1	prodigal	v2.6.3
1089	ERR4998601_000000021833	1	1126	r	1	1	prodigal	v2.6.3
1090	ERR4998601_000000021833	1602	3135	r	1	1	prodigal	v2.6.3
1091	ERR4998601_000000022082	0	594	f	1	1	prodigal	v2.6.3
1092	ERR4998601_000000022082	602	1727	f	0	1	prodigal	v2.6.3
1093	ERR4998601_000000022082	1780	3016	r	0	1	prodigal	v2.6.3
1094	ERR4998601_000000022082	3023	3590	r	0	1	prodigal	v2.6.3
1095	ERR4998601_000000022082	4038	4446	f	1	1	prodigal	v2.6.3
1096	ERR4998601_000000022302	0	339	f	1	1	prodigal	v2.6.3
1097	ERR4998601_000000022302	366	1122	f	0	1	prodigal	v2.6.3
1098	ERR4998601_000000022302	1370	2045	f	0	1	prodigal	v2.6.3
1099	ERR4998601_000000022302	2316	2553	r	1	1	prodigal	v2.6.3
1100	ERR4998601_000000022476	1	616	r	1	1	prodigal	v2.6.3
1101	ERR4998601_000000022476	612	966	r	0	1	prodigal	v2.6.3
1102	ERR4998601_000000022476	1060	1798	f	0	1	prodigal	v2.6.3
1103	ERR4998601_000000022476	1817	2549	r	1	1	prodigal	v2.6.3
1104	ERR4998601_000000022701	1	1123	f	1	1	prodigal	v2.6.3
1105	ERR4998601_000000022701	1177	1453	f	0	1	prodigal	v2.6.3
1106	ERR4998601_000000022701	1476	1803	r	0	1	prodigal	v2.6.3
1107	ERR4998601_000000022701	1993	2743	f	0	1	prodigal	v2.6.3
1108	ERR4998601_000000022701	2735	3140	f	0	1	prodigal	v2.6.3
1109	ERR4998601_000000022946	135	939	r	0	1	prodigal	v2.6.3
1110	ERR4998601_000000022946	1703	2078	r	0	1	prodigal	v2.6.3
1111	ERR4998601_000000022946	2336	4424	f	0	1	prodigal	v2.6.3
1112	ERR4998601_000000022946	4649	7133	f	1	1	prodigal	v2.6.3
1113	ERR4998601_000000023176	2	701	f	1	1	prodigal	v2.6.3
1114	ERR4998601_000000023176	852	1884	f	0	1	prodigal	v2.6.3
1115	ERR4998601_000000023176	1936	2554	r	1	1	prodigal	v2.6.3
1116	ERR4998601_000000023489	2	551	r	1	1	prodigal	v2.6.3
1117	ERR4998601_000000023489	607	1669	r	0	1	prodigal	v2.6.3
1118	ERR4998601_000000023489	1864	2350	r	1	1	prodigal	v2.6.3
1119	ERR4998601_000000023807	1	205	f	1	1	prodigal	v2.6.3
1120	ERR4998601_000000023807	431	830	r	0	1	prodigal	v2.6.3
1121	ERR4998601_000000023807	826	1099	r	0	1	prodigal	v2.6.3
1122	ERR4998601_000000023807	1156	2188	r	0	1	prodigal	v2.6.3
1123	ERR4998601_000000023807	2726	5186	f	1	1	prodigal	v2.6.3
1124	ERR4998601_000000024016	1	499	f	1	1	prodigal	v2.6.3
1125	ERR4998601_000000024016	495	684	r	0	1	prodigal	v2.6.3
1126	ERR4998601_000000024016	876	1569	f	0	1	prodigal	v2.6.3
1127	ERR4998601_000000024016	1544	2318	f	0	1	prodigal	v2.6.3
1128	ERR4998601_000000024258	2	1022	f	1	1	prodigal	v2.6.3
1129	ERR4998601_000000024258	1018	1363	f	0	1	prodigal	v2.6.3
1130	ERR4998601_000000024258	1349	2471	f	1	1	prodigal	v2.6.3
1131	ERR4998601_000000024462	2	659	f	1	1	prodigal	v2.6.3
1132	ERR4998601_000000024462	661	1303	f	0	1	prodigal	v2.6.3
1133	ERR4998601_000000024462	1325	1715	f	0	1	prodigal	v2.6.3
1134	ERR4998601_000000024462	1714	2998	f	0	1	prodigal	v2.6.3
1135	ERR4998601_000000024462	3070	3238	f	0	1	prodigal	v2.6.3
1136	ERR4998601_000000024462	3234	3522	f	1	1	prodigal	v2.6.3
1137	ERR4998601_000000024682	2	140	r	1	1	prodigal	v2.6.3
1138	ERR4998601_000000024682	123	1068	r	0	1	prodigal	v2.6.3
1139	ERR4998601_000000024682	1238	2678	r	0	1	prodigal	v2.6.3
1140	ERR4998601_000000024682	2659	2950	r	0	1	prodigal	v2.6.3
1141	ERR4998601_000000024682	3038	3617	r	0	1	prodigal	v2.6.3
1142	ERR4998601_000000024682	3711	4161	r	1	1	prodigal	v2.6.3
1143	ERR4998601_000000024939	85	940	r	0	1	prodigal	v2.6.3
1144	ERR4998601_000000024939	939	2211	r	0	1	prodigal	v2.6.3
1145	ERR4998601_000000024939	2215	2689	r	1	1	prodigal	v2.6.3
1146	ERR4998601_000000025185	1	418	f	1	1	prodigal	v2.6.3
1147	ERR4998601_000000025185	523	901	r	0	1	prodigal	v2.6.3
1148	ERR4998601_000000025185	919	2635	r	0	1	prodigal	v2.6.3
1149	ERR4998601_000000025185	2631	4650	r	0	1	prodigal	v2.6.3
1150	ERR4998601_000000025185	4656	5082	r	0	1	prodigal	v2.6.3
1151	ERR4998601_000000025185	5436	7224	f	0	1	prodigal	v2.6.3
1152	ERR4998601_000000025185	7296	11181	r	0	1	prodigal	v2.6.3
1153	ERR4998601_000000025185	11272	12298	r	0	1	prodigal	v2.6.3
1154	ERR4998601_000000025185	12572	14015	r	0	1	prodigal	v2.6.3
1155	ERR4998601_000000025185	14046	16257	r	0	1	prodigal	v2.6.3
1156	ERR4998601_000000025185	16265	18470	r	0	1	prodigal	v2.6.3
1157	ERR4998601_000000025185	18590	20108	f	0	1	prodigal	v2.6.3
1158	ERR4998601_000000025185	20482	21079	r	0	1	prodigal	v2.6.3
1159	ERR4998601_000000025185	21113	22448	r	0	1	prodigal	v2.6.3
1160	ERR4998601_000000025185	22704	22848	f	0	1	prodigal	v2.6.3
1161	ERR4998601_000000025185	22955	24938	r	0	1	prodigal	v2.6.3
1162	ERR4998601_000000025185	24995	26222	r	0	1	prodigal	v2.6.3
1163	ERR4998601_000000025185	26406	27687	f	0	1	prodigal	v2.6.3
1164	ERR4998601_000000025185	27757	28504	r	0	1	prodigal	v2.6.3
1165	ERR4998601_000000025185	28543	29170	r	0	1	prodigal	v2.6.3
1166	ERR4998601_000000025185	29169	29961	r	0	1	prodigal	v2.6.3
1167	ERR4998601_000000025185	30174	30933	f	0	1	prodigal	v2.6.3
1168	ERR4998601_000000025185	31026	31410	f	0	1	prodigal	v2.6.3
1169	ERR4998601_000000025185	31411	31546	r	0	1	prodigal	v2.6.3
1170	ERR4998601_000000025185	31609	32617	f	0	1	prodigal	v2.6.3
1171	ERR4998601_000000025185	32622	35070	f	0	1	prodigal	v2.6.3
1172	ERR4998601_000000025185	35577	36474	f	0	1	prodigal	v2.6.3
1173	ERR4998601_000000025185	36594	36804	f	1	1	prodigal	v2.6.3
1174	ERR4998601_000000025453	1	379	f	1	1	prodigal	v2.6.3
1175	ERR4998601_000000025453	375	2046	f	0	1	prodigal	v2.6.3
1176	ERR4998601_000000025453	2030	3362	f	0	1	prodigal	v2.6.3
1177	ERR4998601_000000025453	3354	4227	f	0	1	prodigal	v2.6.3
1178	ERR4998601_000000025453	4319	4532	f	1	1	prodigal	v2.6.3
1179	ERR4998601_000000025716	0	1794	f	1	1	prodigal	v2.6.3
1180	ERR4998601_000000025716	1783	2242	r	1	1	prodigal	v2.6.3
1181	ERR4998601_000000025933	1	598	f	1	1	prodigal	v2.6.3
1182	ERR4998601_000000025933	669	1236	f	0	1	prodigal	v2.6.3
1183	ERR4998601_000000025933	1492	1819	r	0	1	prodigal	v2.6.3
1184	ERR4998601_000000025933	1859	2369	f	1	1	prodigal	v2.6.3
1185	ERR4998601_000000026149	274	2860	f	0	1	prodigal	v2.6.3
1186	ERR4998601_000000026149	2891	3935	f	0	1	prodigal	v2.6.3
1187	ERR4998601_000000026149	3959	4922	r	0	1	prodigal	v2.6.3
1188	ERR4998601_000000026149	5349	5607	f	0	1	prodigal	v2.6.3
1189	ERR4998601_000000026149	5799	6750	f	0	1	prodigal	v2.6.3
1190	ERR4998601_000000026149	6843	7254	f	0	1	prodigal	v2.6.3
1191	ERR4998601_000000026149	7377	8088	f	0	1	prodigal	v2.6.3
1192	ERR4998601_000000026149	8084	11024	f	0	1	prodigal	v2.6.3
1193	ERR4998601_000000026149	11363	12434	f	0	1	prodigal	v2.6.3
1194	ERR4998601_000000026149	12523	12778	r	0	1	prodigal	v2.6.3
1195	ERR4998601_000000026149	12903	13353	r	0	1	prodigal	v2.6.3
1196	ERR4998601_000000026149	13355	14096	r	0	1	prodigal	v2.6.3
1197	ERR4998601_000000026149	14092	15400	r	0	1	prodigal	v2.6.3
1198	ERR4998601_000000026149	15555	16644	r	0	1	prodigal	v2.6.3
1199	ERR4998601_000000026149	17250	18633	r	0	1	prodigal	v2.6.3
1200	ERR4998601_000000026149	18814	19552	r	0	1	prodigal	v2.6.3
1201	ERR4998601_000000026149	19548	20439	r	0	1	prodigal	v2.6.3
1202	ERR4998601_000000026149	20731	21562	r	0	1	prodigal	v2.6.3
1203	ERR4998601_000000026149	21775	22447	r	0	1	prodigal	v2.6.3
1204	ERR4998601_000000026149	22595	24389	r	0	1	prodigal	v2.6.3
1205	ERR4998601_000000026149	24569	26036	r	0	1	prodigal	v2.6.3
1206	ERR4998601_000000026149	26329	26980	r	0	1	prodigal	v2.6.3
1207	ERR4998601_000000026149	27153	27309	r	0	1	prodigal	v2.6.3
1208	ERR4998601_000000026149	27358	27880	r	0	1	prodigal	v2.6.3
1209	ERR4998601_000000026149	28085	29159	f	0	1	prodigal	v2.6.3
1210	ERR4998601_000000026149	29697	30735	r	0	1	prodigal	v2.6.3
1211	ERR4998601_000000026149	30744	31572	r	0	1	prodigal	v2.6.3
1212	ERR4998601_000000026149	31577	32522	r	0	1	prodigal	v2.6.3
1213	ERR4998601_000000026149	32960	35072	f	0	1	prodigal	v2.6.3
1214	ERR4998601_000000026149	35082	35550	f	0	1	prodigal	v2.6.3
1215	ERR4998601_000000026149	35659	37444	f	0	1	prodigal	v2.6.3
1216	ERR4998601_000000026149	37508	39143	f	0	1	prodigal	v2.6.3
1217	ERR4998601_000000026149	39127	40510	f	0	1	prodigal	v2.6.3
1218	ERR4998601_000000026149	40502	41423	f	0	1	prodigal	v2.6.3
1219	ERR4998601_000000026149	41453	41900	r	0	1	prodigal	v2.6.3
1220	ERR4998601_000000026149	42140	42923	r	0	1	prodigal	v2.6.3
1221	ERR4998601_000000026149	43114	43819	r	0	1	prodigal	v2.6.3
1222	ERR4998601_000000026149	43831	44452	r	0	1	prodigal	v2.6.3
1223	ERR4998601_000000026149	44451	46458	r	0	1	prodigal	v2.6.3
1224	ERR4998601_000000026149	46691	47384	r	0	1	prodigal	v2.6.3
1225	ERR4998601_000000026149	47522	48833	r	0	1	prodigal	v2.6.3
1226	ERR4998601_000000026149	49193	49649	f	0	1	prodigal	v2.6.3
1227	ERR4998601_000000026149	49811	50084	f	0	1	prodigal	v2.6.3
1228	ERR4998601_000000026149	50441	51620	r	0	1	prodigal	v2.6.3
1229	ERR4998601_000000026149	52036	52891	f	0	1	prodigal	v2.6.3
1230	ERR4998601_000000026149	53053	53989	f	0	1	prodigal	v2.6.3
1231	ERR4998601_000000026149	54024	54354	r	0	1	prodigal	v2.6.3
1232	ERR4998601_000000026149	54406	55156	r	0	1	prodigal	v2.6.3
1233	ERR4998601_000000026149	55245	57453	r	0	1	prodigal	v2.6.3
1234	ERR4998601_000000026149	57449	58613	r	0	1	prodigal	v2.6.3
1235	ERR4998601_000000026149	59070	59409	f	0	1	prodigal	v2.6.3
1236	ERR4998601_000000026149	59450	60116	r	0	1	prodigal	v2.6.3
1237	ERR4998601_000000026149	60171	60894	r	0	1	prodigal	v2.6.3
1238	ERR4998601_000000026149	61024	62611	f	0	1	prodigal	v2.6.3
1239	ERR4998601_000000026149	62803	63478	f	0	1	prodigal	v2.6.3
1240	ERR4998601_000000026149	63707	64106	f	0	1	prodigal	v2.6.3
1241	ERR4998601_000000026149	64203	65625	r	0	1	prodigal	v2.6.3
1242	ERR4998601_000000026149	65930	66812	f	0	1	prodigal	v2.6.3
1243	ERR4998601_000000026149	66804	67368	f	0	1	prodigal	v2.6.3
1244	ERR4998601_000000026149	67471	68305	f	0	1	prodigal	v2.6.3
1245	ERR4998601_000000026149	68334	68508	f	0	1	prodigal	v2.6.3
1246	ERR4998601_000000026149	68580	69726	r	0	1	prodigal	v2.6.3
1247	ERR4998601_000000026149	70002	70758	f	0	1	prodigal	v2.6.3
1248	ERR4998601_000000026149	70808	72212	r	0	1	prodigal	v2.6.3
1249	ERR4998601_000000026149	72245	73283	f	0	1	prodigal	v2.6.3
1250	ERR4998601_000000026149	73282	73726	f	0	1	prodigal	v2.6.3
1251	ERR4998601_000000026149	73752	74259	f	0	1	prodigal	v2.6.3
1252	ERR4998601_000000026149	74365	74677	f	0	1	prodigal	v2.6.3
1253	ERR4998601_000000026149	74958	75132	f	0	1	prodigal	v2.6.3
1254	ERR4998601_000000026149	75231	76203	r	0	1	prodigal	v2.6.3
1255	ERR4998601_000000026149	76428	77190	f	0	1	prodigal	v2.6.3
1256	ERR4998601_000000026149	77186	78773	f	0	1	prodigal	v2.6.3
1257	ERR4998601_000000026149	78903	79131	r	0	1	prodigal	v2.6.3
1258	ERR4998601_000000026149	79324	79630	f	0	1	prodigal	v2.6.3
1259	ERR4998601_000000026149	79626	80901	f	0	1	prodigal	v2.6.3
1260	ERR4998601_000000026149	81058	81448	f	0	1	prodigal	v2.6.3
1261	ERR4998601_000000026149	81699	81906	f	0	1	prodigal	v2.6.3
1262	ERR4998601_000000026149	81898	82720	f	0	1	prodigal	v2.6.3
1263	ERR4998601_000000026149	82884	84165	r	0	1	prodigal	v2.6.3
1264	ERR4998601_000000026149	84121	85195	r	0	1	prodigal	v2.6.3
1265	ERR4998601_000000026149	85191	86139	r	0	1	prodigal	v2.6.3
1266	ERR4998601_000000026149	86354	87719	f	0	1	prodigal	v2.6.3
1267	ERR4998601_000000026149	87896	88745	f	0	1	prodigal	v2.6.3
1268	ERR4998601_000000026149	88741	89650	f	0	1	prodigal	v2.6.3
1269	ERR4998601_000000026149	89738	92009	f	0	1	prodigal	v2.6.3
1270	ERR4998601_000000026149	92001	95127	f	0	1	prodigal	v2.6.3
1271	ERR4998601_000000026149	95238	96285	r	0	1	prodigal	v2.6.3
1272	ERR4998601_000000026149	96299	97958	r	0	1	prodigal	v2.6.3
1273	ERR4998601_000000026149	97954	99625	r	0	1	prodigal	v2.6.3
1274	ERR4998601_000000026149	99912	100806	f	0	1	prodigal	v2.6.3
1275	ERR4998601_000000026149	100839	101439	r	0	1	prodigal	v2.6.3
1276	ERR4998601_000000026149	101611	102100	f	0	1	prodigal	v2.6.3
1277	ERR4998601_000000026149	102174	102381	r	0	1	prodigal	v2.6.3
1278	ERR4998601_000000026149	102623	104942	f	0	1	prodigal	v2.6.3
1279	ERR4998601_000000026149	104938	106384	f	0	1	prodigal	v2.6.3
1280	ERR4998601_000000026149	106404	107220	f	0	1	prodigal	v2.6.3
1281	ERR4998601_000000026149	107212	108334	r	0	1	prodigal	v2.6.3
1282	ERR4998601_000000026149	108326	109559	r	1	1	prodigal	v2.6.3
1283	ERR4998601_000000000017	13	937	r	0	1	prodigal	v2.6.3
1284	ERR4998601_000000000017	936	1944	r	0	1	prodigal	v2.6.3
1285	ERR4998601_000000000017	1940	2432	r	0	1	prodigal	v2.6.3
1286	ERR4998601_000000000017	2428	2827	r	0	1	prodigal	v2.6.3
1287	ERR4998601_000000000017	2829	3417	r	0	1	prodigal	v2.6.3
1288	ERR4998601_000000000017	3431	3911	r	1	1	prodigal	v2.6.3
1289	ERR4998601_000000000298	78	1161	r	0	1	prodigal	v2.6.3
1290	ERR4998601_000000000298	1234	1411	f	0	1	prodigal	v2.6.3
1291	ERR4998601_000000000298	1420	1906	f	0	1	prodigal	v2.6.3
1292	ERR4998601_000000000298	2013	2802	f	0	1	prodigal	v2.6.3
1293	ERR4998601_000000000298	2847	3234	f	1	1	prodigal	v2.6.3
1294	ERR4998601_000000000500	380	920	r	0	1	prodigal	v2.6.3
1295	ERR4998601_000000000500	1299	2211	f	0	1	prodigal	v2.6.3
1296	ERR4998601_000000000746	1	964	f	1	1	prodigal	v2.6.3
1297	ERR4998601_000000000746	981	1989	f	0	1	prodigal	v2.6.3
1298	ERR4998601_000000000746	1985	2054	f	1	1	prodigal	v2.6.3
1299	ERR4998601_000000000988	476	2009	f	0	1	prodigal	v2.6.3
1300	ERR4998601_000000001185	2	953	f	1	1	prodigal	v2.6.3
1301	ERR4998601_000000001185	1137	2205	r	0	1	prodigal	v2.6.3
1302	ERR4998601_000000001185	2457	2577	r	1	1	prodigal	v2.6.3
1303	ERR4998601_000000001410	1	1771	f	1	1	prodigal	v2.6.3
1304	ERR4998601_000000001410	2119	2260	f	0	1	prodigal	v2.6.3
1305	ERR4998601_000000001619	0	783	r	1	1	prodigal	v2.6.3
1306	ERR4998601_000000001619	835	1162	r	0	1	prodigal	v2.6.3
1307	ERR4998601_000000001619	1245	1809	r	0	1	prodigal	v2.6.3
1308	ERR4998601_000000001619	2020	2134	f	1	1	prodigal	v2.6.3
1309	ERR4998601_000000001829	0	153	r	1	1	prodigal	v2.6.3
1310	ERR4998601_000000001829	292	865	r	0	1	prodigal	v2.6.3
1311	ERR4998601_000000001829	940	1396	r	0	1	prodigal	v2.6.3
1312	ERR4998601_000000001829	2202	2763	f	0	1	prodigal	v2.6.3
1313	ERR4998601_000000001829	2759	3083	r	0	1	prodigal	v2.6.3
1314	ERR4998601_000000001829	3992	4208	r	0	1	prodigal	v2.6.3
1315	ERR4998601_000000002057	208	979	r	0	1	prodigal	v2.6.3
1316	ERR4998601_000000002057	975	2061	r	1	1	prodigal	v2.6.3
1317	ERR4998601_000000002256	0	639	r	1	1	prodigal	v2.6.3
1318	ERR4998601_000000002256	655	1975	r	0	1	prodigal	v2.6.3
1319	ERR4998601_000000002256	1976	3071	r	0	1	prodigal	v2.6.3
1320	ERR4998601_000000002256	3067	3754	r	0	1	prodigal	v2.6.3
1321	ERR4998601_000000002256	3969	4146	f	0	1	prodigal	v2.6.3
1322	ERR4998601_000000002256	4152	5133	f	0	1	prodigal	v2.6.3
1323	ERR4998601_000000002256	5143	5443	f	0	1	prodigal	v2.6.3
1324	ERR4998601_000000002256	6047	7031	r	0	1	prodigal	v2.6.3
1325	ERR4998601_000000002256	7046	7613	r	0	1	prodigal	v2.6.3
1326	ERR4998601_000000002256	8101	9829	r	0	1	prodigal	v2.6.3
1327	ERR4998601_000000002256	9929	10154	r	0	1	prodigal	v2.6.3
1328	ERR4998601_000000002256	10269	11847	r	0	1	prodigal	v2.6.3
1329	ERR4998601_000000002256	11843	12791	r	0	1	prodigal	v2.6.3
1330	ERR4998601_000000002256	12806	13682	r	0	1	prodigal	v2.6.3
1331	ERR4998601_000000002256	13767	15084	r	0	1	prodigal	v2.6.3
1332	ERR4998601_000000002256	15080	15998	r	0	1	prodigal	v2.6.3
1333	ERR4998601_000000002256	16147	16924	r	0	1	prodigal	v2.6.3
1334	ERR4998601_000000002256	16963	17230	r	0	1	prodigal	v2.6.3
1335	ERR4998601_000000002256	17321	18269	r	0	1	prodigal	v2.6.3
1336	ERR4998601_000000002256	18276	19527	r	0	1	prodigal	v2.6.3
1337	ERR4998601_000000002256	19523	21293	r	0	1	prodigal	v2.6.3
1338	ERR4998601_000000002256	21356	22580	r	0	1	prodigal	v2.6.3
1339	ERR4998601_000000002256	22572	23952	r	0	1	prodigal	v2.6.3
1340	ERR4998601_000000002256	24072	25995	r	0	1	prodigal	v2.6.3
1341	ERR4998601_000000002256	26142	29784	r	0	1	prodigal	v2.6.3
1342	ERR4998601_000000002256	30126	31836	f	0	1	prodigal	v2.6.3
1343	ERR4998601_000000002256	31837	32191	r	0	1	prodigal	v2.6.3
1344	ERR4998601_000000002256	32190	32628	r	0	1	prodigal	v2.6.3
1345	ERR4998601_000000002256	32655	35760	r	0	1	prodigal	v2.6.3
1346	ERR4998601_000000002256	35857	36445	r	0	1	prodigal	v2.6.3
1347	ERR4998601_000000002256	37061	38174	r	0	1	prodigal	v2.6.3
1348	ERR4998601_000000002256	38227	40627	r	0	1	prodigal	v2.6.3
1349	ERR4998601_000000002256	40879	41425	f	0	1	prodigal	v2.6.3
1350	ERR4998601_000000002256	41544	43434	f	0	1	prodigal	v2.6.3
1351	ERR4998601_000000002256	43580	44372	f	0	1	prodigal	v2.6.3
1352	ERR4998601_000000002256	44554	45190	r	0	1	prodigal	v2.6.3
1353	ERR4998601_000000002256	45186	47235	r	0	1	prodigal	v2.6.3
1354	ERR4998601_000000002256	47238	48363	r	0	1	prodigal	v2.6.3
1355	ERR4998601_000000002256	48370	51337	r	0	1	prodigal	v2.6.3
1356	ERR4998601_000000002256	51541	52384	r	0	1	prodigal	v2.6.3
1357	ERR4998601_000000002256	52393	53002	r	0	1	prodigal	v2.6.3
1358	ERR4998601_000000002256	53502	54156	f	0	1	prodigal	v2.6.3
1359	ERR4998601_000000002256	54257	54983	f	0	1	prodigal	v2.6.3
1360	ERR4998601_000000002256	55019	55496	f	0	1	prodigal	v2.6.3
1361	ERR4998601_000000002256	55694	56162	f	0	1	prodigal	v2.6.3
1362	ERR4998601_000000002256	56192	60098	r	0	1	prodigal	v2.6.3
1363	ERR4998601_000000002256	60602	60998	r	0	1	prodigal	v2.6.3
1364	ERR4998601_000000002256	61047	61590	r	0	1	prodigal	v2.6.3
1365	ERR4998601_000000002256	62070	63249	f	0	1	prodigal	v2.6.3
1366	ERR4998601_000000002256	63322	64912	f	0	1	prodigal	v2.6.3
1367	ERR4998601_000000002256	64911	66039	f	0	1	prodigal	v2.6.3
1368	ERR4998601_000000002256	66041	67106	f	0	1	prodigal	v2.6.3
1369	ERR4998601_000000002256	67198	67624	f	0	1	prodigal	v2.6.3
1370	ERR4998601_000000002256	67696	68080	f	0	1	prodigal	v2.6.3
1371	ERR4998601_000000002256	68195	68468	r	0	1	prodigal	v2.6.3
1372	ERR4998601_000000002256	68470	70084	r	0	1	prodigal	v2.6.3
1373	ERR4998601_000000002256	70124	70388	r	0	1	prodigal	v2.6.3
1374	ERR4998601_000000002256	70384	71611	r	0	1	prodigal	v2.6.3
1375	ERR4998601_000000002256	71625	73215	r	0	1	prodigal	v2.6.3
1376	ERR4998601_000000002256	73235	73532	r	0	1	prodigal	v2.6.3
1377	ERR4998601_000000002256	73625	74042	f	0	1	prodigal	v2.6.3
1378	ERR4998601_000000002256	74041	74452	f	0	1	prodigal	v2.6.3
1379	ERR4998601_000000002256	74403	75273	f	0	1	prodigal	v2.6.3
1380	ERR4998601_000000002256	75314	77489	r	0	1	prodigal	v2.6.3
1381	ERR4998601_000000002256	77580	80310	r	0	1	prodigal	v2.6.3
1382	ERR4998601_000000002256	80360	81164	f	0	1	prodigal	v2.6.3
1383	ERR4998601_000000002256	81160	81307	f	0	1	prodigal	v2.6.3
1384	ERR4998601_000000002256	81237	82053	r	0	1	prodigal	v2.6.3
1385	ERR4998601_000000002256	83154	83337	r	0	1	prodigal	v2.6.3
1386	ERR4998601_000000002256	83947	84448	r	0	1	prodigal	v2.6.3
1387	ERR4998601_000000002256	84670	86299	r	0	1	prodigal	v2.6.3
1388	ERR4998601_000000002256	86382	86697	r	0	1	prodigal	v2.6.3
1389	ERR4998601_000000002256	87038	87353	f	0	1	prodigal	v2.6.3
1390	ERR4998601_000000002256	87371	88571	f	0	1	prodigal	v2.6.3
1391	ERR4998601_000000002256	88630	89473	r	0	1	prodigal	v2.6.3
1392	ERR4998601_000000002256	89523	91218	r	0	1	prodigal	v2.6.3
1393	ERR4998601_000000002256	91349	93617	r	0	1	prodigal	v2.6.3
1394	ERR4998601_000000002256	93639	94812	r	0	1	prodigal	v2.6.3
1395	ERR4998601_000000002256	94804	96247	r	0	1	prodigal	v2.6.3
1396	ERR4998601_000000002256	96256	98569	r	0	1	prodigal	v2.6.3
1397	ERR4998601_000000002256	98571	99309	r	0	1	prodigal	v2.6.3
1398	ERR4998601_000000002256	99305	99680	r	0	1	prodigal	v2.6.3
1399	ERR4998601_000000002256	99676	100585	r	0	1	prodigal	v2.6.3
1400	ERR4998601_000000002256	100571	101906	r	0	1	prodigal	v2.6.3
1401	ERR4998601_000000002256	101902	103285	r	0	1	prodigal	v2.6.3
1402	ERR4998601_000000002256	103281	104622	r	0	1	prodigal	v2.6.3
1403	ERR4998601_000000002256	105215	106610	f	0	1	prodigal	v2.6.3
1404	ERR4998601_000000002256	106951	107362	f	0	1	prodigal	v2.6.3
1405	ERR4998601_000000002256	107570	110801	r	0	1	prodigal	v2.6.3
1406	ERR4998601_000000002256	111001	111913	r	0	1	prodigal	v2.6.3
1407	ERR4998601_000000002256	111909	112824	r	0	1	prodigal	v2.6.3
1408	ERR4998601_000000002256	112820	113822	r	0	1	prodigal	v2.6.3
1409	ERR4998601_000000002256	113875	115054	r	0	1	prodigal	v2.6.3
1410	ERR4998601_000000002256	115050	116208	r	0	1	prodigal	v2.6.3
1411	ERR4998601_000000002256	116204	117098	r	0	1	prodigal	v2.6.3
1412	ERR4998601_000000002256	117097	118111	r	0	1	prodigal	v2.6.3
1413	ERR4998601_000000002256	118224	119958	r	0	1	prodigal	v2.6.3
1414	ERR4998601_000000002256	120062	121244	r	0	1	prodigal	v2.6.3
1415	ERR4998601_000000002256	121264	122359	r	0	1	prodigal	v2.6.3
1416	ERR4998601_000000002256	122355	123327	r	0	1	prodigal	v2.6.3
1417	ERR4998601_000000002256	123334	124432	r	0	1	prodigal	v2.6.3
1418	ERR4998601_000000002256	124539	126345	r	0	1	prodigal	v2.6.3
1419	ERR4998601_000000002256	126616	127255	r	0	1	prodigal	v2.6.3
1420	ERR4998601_000000002256	127251	127815	r	0	1	prodigal	v2.6.3
1421	ERR4998601_000000002256	127967	129467	r	0	1	prodigal	v2.6.3
1422	ERR4998601_000000002256	129463	130858	r	0	1	prodigal	v2.6.3
1423	ERR4998601_000000002256	130903	131341	r	0	1	prodigal	v2.6.3
1424	ERR4998601_000000002256	131394	132510	r	0	1	prodigal	v2.6.3
1425	ERR4998601_000000002256	132612	132957	r	0	1	prodigal	v2.6.3
1426	ERR4998601_000000002256	133055	133379	r	0	1	prodigal	v2.6.3
1427	ERR4998601_000000002256	133396	134491	r	0	1	prodigal	v2.6.3
1428	ERR4998601_000000002256	134741	137570	f	0	1	prodigal	v2.6.3
1429	ERR4998601_000000002256	137661	138279	r	0	1	prodigal	v2.6.3
1430	ERR4998601_000000002256	138824	139097	r	0	1	prodigal	v2.6.3
1431	ERR4998601_000000002256	139322	140042	r	0	1	prodigal	v2.6.3
1432	ERR4998601_000000002256	140081	141335	r	0	1	prodigal	v2.6.3
1433	ERR4998601_000000002256	141542	141947	r	0	1	prodigal	v2.6.3
1434	ERR4998601_000000002256	141986	143204	r	0	1	prodigal	v2.6.3
1435	ERR4998601_000000002256	143259	143583	r	0	1	prodigal	v2.6.3
1436	ERR4998601_000000002256	143708	144542	r	0	1	prodigal	v2.6.3
