gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
10077	ERR4998600_000000037894	2	1208	r	1	1	prodigal	v2.6.3
10078	ERR4998600_000000037894	1210	4072	r	0	1	prodigal	v2.6.3
10079	ERR4998600_000000037894	4068	5385	r	1	1	prodigal	v2.6.3
10080	ERR4998600_000000038028	2	1295	r	1	1	prodigal	v2.6.3
10081	ERR4998600_000000038028	1338	2346	r	0	1	prodigal	v2.6.3
10082	ERR4998600_000000038028	2497	2977	f	1	1	prodigal	v2.6.3
10083	ERR4998600_000000038152	55	1324	r	0	1	prodigal	v2.6.3
10084	ERR4998600_000000038152	1656	2028	f	0	1	prodigal	v2.6.3
10085	ERR4998600_000000038152	2037	2622	f	1	1	prodigal	v2.6.3
10086	ERR4998600_000000038284	0	798	r	1	1	prodigal	v2.6.3
10087	ERR4998600_000000038284	837	2064	r	1	1	prodigal	v2.6.3
10088	ERR4998600_000000038421	67	562	r	0	1	prodigal	v2.6.3
10089	ERR4998600_000000038421	777	1299	f	0	1	prodigal	v2.6.3
10090	ERR4998600_000000038421	1303	1507	r	0	1	prodigal	v2.6.3
10091	ERR4998600_000000038421	1715	2252	r	1	1	prodigal	v2.6.3
10092	ERR4998600_000000038564	0	867	r	1	1	prodigal	v2.6.3
10093	ERR4998600_000000038564	863	1655	r	0	1	prodigal	v2.6.3
10094	ERR4998600_000000038564	1654	2449	r	0	1	prodigal	v2.6.3
10095	ERR4998600_000000038564	2459	3317	r	0	1	prodigal	v2.6.3
10096	ERR4998600_000000038564	3381	3720	r	0	1	prodigal	v2.6.3
10097	ERR4998600_000000038564	3716	3935	r	1	1	prodigal	v2.6.3
10098	ERR4998600_000000038709	1	196	f	1	1	prodigal	v2.6.3
10099	ERR4998600_000000038709	208	1366	f	0	1	prodigal	v2.6.3
10100	ERR4998600_000000038709	1386	2091	f	0	1	prodigal	v2.6.3
10101	ERR4998600_000000038709	2156	2651	f	0	1	prodigal	v2.6.3
10102	ERR4998600_000000038709	2680	3562	r	0	1	prodigal	v2.6.3
10103	ERR4998600_000000038709	3645	4026	r	0	1	prodigal	v2.6.3
10104	ERR4998600_000000038863	2	785	r	1	1	prodigal	v2.6.3
10105	ERR4998600_000000038863	777	1596	r	0	1	prodigal	v2.6.3
10106	ERR4998600_000000038863	1627	2107	r	0	1	prodigal	v2.6.3
10107	ERR4998600_000000038863	2157	2655	r	0	1	prodigal	v2.6.3
10108	ERR4998600_000000038863	2685	2784	f	1	1	prodigal	v2.6.3
10109	ERR4998600_000000039039	2	317	f	1	1	prodigal	v2.6.3
10110	ERR4998600_000000039039	494	803	f	0	1	prodigal	v2.6.3
10111	ERR4998600_000000039039	799	1825	f	0	1	prodigal	v2.6.3
10112	ERR4998600_000000039039	1983	3345	f	0	1	prodigal	v2.6.3
10113	ERR4998600_000000039039	3356	4427	f	1	1	prodigal	v2.6.3
10114	ERR4998600_000000039171	2	452	r	1	1	prodigal	v2.6.3
10115	ERR4998600_000000039171	448	1411	r	0	1	prodigal	v2.6.3
10116	ERR4998600_000000039171	1466	2456	r	0	1	prodigal	v2.6.3
10117	ERR4998600_000000039171	2459	2792	r	1	1	prodigal	v2.6.3
10118	ERR4998600_000000039319	0	183	r	1	1	prodigal	v2.6.3
10119	ERR4998600_000000039319	726	1107	f	0	1	prodigal	v2.6.3
10120	ERR4998600_000000039319	1679	1916	f	0	1	prodigal	v2.6.3
10121	ERR4998600_000000039319	2131	2755	f	0	1	prodigal	v2.6.3
10122	ERR4998600_000000039319	3210	3498	r	1	1	prodigal	v2.6.3
10123	ERR4998600_000000039471	1	265	r	1	1	prodigal	v2.6.3
10124	ERR4998600_000000039471	438	1509	r	0	1	prodigal	v2.6.3
10125	ERR4998600_000000039471	1560	2616	r	1	1	prodigal	v2.6.3
10126	ERR4998600_000000039618	16	613	r	0	1	prodigal	v2.6.3
10127	ERR4998600_000000039618	648	1629	f	0	1	prodigal	v2.6.3
10128	ERR4998600_000000039618	1734	2175	f	1	1	prodigal	v2.6.3
10129	ERR4998600_000000039798	1	712	f	1	1	prodigal	v2.6.3
10130	ERR4998600_000000039798	708	1743	f	0	1	prodigal	v2.6.3
10131	ERR4998600_000000039798	1751	2123	f	0	1	prodigal	v2.6.3
10132	ERR4998600_000000039798	2119	2635	r	0	1	prodigal	v2.6.3
10133	ERR4998600_000000039925	1	529	f	1	1	prodigal	v2.6.3
10134	ERR4998600_000000039925	543	885	f	0	1	prodigal	v2.6.3
10135	ERR4998600_000000039925	1015	1468	f	0	1	prodigal	v2.6.3
10136	ERR4998600_000000039925	1604	2318	r	0	1	prodigal	v2.6.3
10137	ERR4998600_000000039925	2431	2860	f	0	1	prodigal	v2.6.3
10138	ERR4998600_000000039925	2861	4013	f	0	1	prodigal	v2.6.3
10139	ERR4998600_000000039925	4022	4736	f	0	1	prodigal	v2.6.3
10140	ERR4998600_000000039925	5003	5645	r	0	1	prodigal	v2.6.3
10141	ERR4998600_000000039925	5738	6008	r	0	1	prodigal	v2.6.3
10142	ERR4998600_000000039925	6180	6372	r	0	1	prodigal	v2.6.3
10143	ERR4998600_000000039925	6438	6711	r	0	1	prodigal	v2.6.3
10144	ERR4998600_000000039925	6951	8664	r	0	1	prodigal	v2.6.3
10145	ERR4998600_000000039925	8719	9397	r	0	1	prodigal	v2.6.3
10146	ERR4998600_000000039925	9393	10113	r	0	1	prodigal	v2.6.3
10147	ERR4998600_000000039925	10177	11173	r	0	1	prodigal	v2.6.3
10148	ERR4998600_000000039925	11156	11285	r	0	1	prodigal	v2.6.3
10149	ERR4998600_000000039925	11299	11710	r	0	1	prodigal	v2.6.3
10150	ERR4998600_000000039925	12060	12372	r	0	1	prodigal	v2.6.3
10151	ERR4998600_000000039925	12368	13367	r	0	1	prodigal	v2.6.3
10152	ERR4998600_000000039925	13370	14795	r	0	1	prodigal	v2.6.3
10153	ERR4998600_000000039925	14791	15235	r	0	1	prodigal	v2.6.3
10154	ERR4998600_000000039925	15254	15704	r	0	1	prodigal	v2.6.3
10155	ERR4998600_000000040068	0	546	f	1	1	prodigal	v2.6.3
10156	ERR4998600_000000040068	580	1348	f	0	1	prodigal	v2.6.3
10157	ERR4998600_000000040068	1487	1706	f	0	1	prodigal	v2.6.3
10158	ERR4998600_000000040068	1702	1816	f	0	1	prodigal	v2.6.3
10159	ERR4998600_000000040068	1826	2198	f	0	1	prodigal	v2.6.3
10160	ERR4998600_000000040068	2210	2606	f	0	1	prodigal	v2.6.3
10161	ERR4998600_000000040068	2617	3244	f	0	1	prodigal	v2.6.3
10162	ERR4998600_000000040068	3264	4017	f	1	1	prodigal	v2.6.3
10163	ERR4998600_000000040201	0	732	f	1	1	prodigal	v2.6.3
10164	ERR4998600_000000040201	728	1040	r	0	1	prodigal	v2.6.3
10165	ERR4998600_000000040201	1371	2640	r	0	1	prodigal	v2.6.3
10166	ERR4998600_000000040319	2	167	r	1	1	prodigal	v2.6.3
10167	ERR4998600_000000040319	369	1287	f	0	1	prodigal	v2.6.3
10168	ERR4998600_000000040319	1283	2111	f	0	1	prodigal	v2.6.3
10169	ERR4998600_000000040319	2294	3812	f	1	1	prodigal	v2.6.3
10170	ERR4998600_000000040454	1	760	f	1	1	prodigal	v2.6.3
10171	ERR4998600_000000040454	820	1579	f	0	1	prodigal	v2.6.3
10172	ERR4998600_000000040454	1575	2277	f	0	1	prodigal	v2.6.3
10173	ERR4998600_000000040454	2273	2600	f	1	1	prodigal	v2.6.3
10174	ERR4998600_000000040609	2	1058	f	1	1	prodigal	v2.6.3
10175	ERR4998600_000000040609	1135	1345	f	0	1	prodigal	v2.6.3
10176	ERR4998600_000000040609	1349	2087	f	0	1	prodigal	v2.6.3
10177	ERR4998600_000000040609	2083	3088	f	0	1	prodigal	v2.6.3
10178	ERR4998600_000000040609	3214	3697	f	0	1	prodigal	v2.6.3
10179	ERR4998600_000000040609	3857	4061	f	1	1	prodigal	v2.6.3
10180	ERR4998600_000000040760	0	771	r	1	1	prodigal	v2.6.3
10181	ERR4998600_000000040760	820	1009	r	0	1	prodigal	v2.6.3
10182	ERR4998600_000000040760	1122	2496	r	0	1	prodigal	v2.6.3
10183	ERR4998600_000000040760	2597	2822	f	1	1	prodigal	v2.6.3
10184	ERR4998600_000000040906	0	630	f	1	1	prodigal	v2.6.3
10185	ERR4998600_000000040906	634	1819	f	0	1	prodigal	v2.6.3
10186	ERR4998600_000000040906	1815	3024	f	0	1	prodigal	v2.6.3
10187	ERR4998600_000000040906	3057	4359	f	0	1	prodigal	v2.6.3
10188	ERR4998600_000000040906	4378	4765	f	1	1	prodigal	v2.6.3
10189	ERR4998600_000000041044	0	1971	r	1	1	prodigal	v2.6.3
10190	ERR4998600_000000041044	2238	2907	f	0	1	prodigal	v2.6.3
10191	ERR4998600_000000041044	2936	3104	r	1	1	prodigal	v2.6.3
10192	ERR4998600_000000041187	0	783	r	1	1	prodigal	v2.6.3
10193	ERR4998600_000000041187	815	1244	r	0	1	prodigal	v2.6.3
10194	ERR4998600_000000041187	1260	1650	r	0	1	prodigal	v2.6.3
10195	ERR4998600_000000041187	1930	2395	f	1	1	prodigal	v2.6.3
10196	ERR4998600_000000041339	1	154	f	1	1	prodigal	v2.6.3
10197	ERR4998600_000000041339	177	1371	f	0	1	prodigal	v2.6.3
10198	ERR4998600_000000041339	1386	1947	f	0	1	prodigal	v2.6.3
10199	ERR4998600_000000041339	1943	2213	f	1	1	prodigal	v2.6.3
10200	ERR4998600_000000041431	0	231	r	1	1	prodigal	v2.6.3
10201	ERR4998600_000000041431	227	1697	r	0	1	prodigal	v2.6.3
10202	ERR4998600_000000041431	1715	2120	r	1	1	prodigal	v2.6.3
10203	ERR4998600_000000041583	1	586	r	1	1	prodigal	v2.6.3
10204	ERR4998600_000000041583	533	1664	r	0	1	prodigal	v2.6.3
10205	ERR4998600_000000041583	1667	2582	r	0	1	prodigal	v2.6.3
10206	ERR4998600_000000041583	2589	2982	r	0	1	prodigal	v2.6.3
10207	ERR4998600_000000041583	3061	3256	r	0	1	prodigal	v2.6.3
10208	ERR4998600_000000041583	3316	4297	r	1	1	prodigal	v2.6.3
10209	ERR4998600_000000041738	0	807	f	1	1	prodigal	v2.6.3
10210	ERR4998600_000000041738	1066	3451	r	0	1	prodigal	v2.6.3
10211	ERR4998600_000000041738	3514	4315	r	0	1	prodigal	v2.6.3
10212	ERR4998600_000000041738	4353	4449	f	0	1	prodigal	v2.6.3
10213	ERR4998600_000000041738	4550	5579	f	1	1	prodigal	v2.6.3
10214	ERR4998600_000000041901	22	1693	r	0	1	prodigal	v2.6.3
10215	ERR4998600_000000042044	2	353	f	1	1	prodigal	v2.6.3
10216	ERR4998600_000000042044	518	1055	f	0	1	prodigal	v2.6.3
10217	ERR4998600_000000042044	1755	2346	f	0	1	prodigal	v2.6.3
10218	ERR4998600_000000042044	2369	3581	r	0	1	prodigal	v2.6.3
10219	ERR4998600_000000042044	4062	5553	f	0	1	prodigal	v2.6.3
10220	ERR4998600_000000042044	5553	5898	f	1	1	prodigal	v2.6.3
10221	ERR4998600_000000000047	1	334	f	1	1	prodigal	v2.6.3
10222	ERR4998600_000000000047	802	2485	f	0	1	prodigal	v2.6.3
10223	ERR4998600_000000000047	2755	4555	f	1	1	prodigal	v2.6.3
10224	ERR4998600_000000000195	1	679	r	1	1	prodigal	v2.6.3
10225	ERR4998600_000000000195	681	1590	r	0	1	prodigal	v2.6.3
10226	ERR4998600_000000000195	1594	2944	r	0	1	prodigal	v2.6.3
10227	ERR4998600_000000000195	3575	3668	r	0	1	prodigal	v2.6.3
10228	ERR4998600_000000000195	3694	4888	r	1	1	prodigal	v2.6.3
10229	ERR4998600_000000000325	178	1222	f	0	1	prodigal	v2.6.3
10230	ERR4998600_000000000325	1264	1822	f	0	1	prodigal	v2.6.3
10231	ERR4998600_000000000325	1843	2743	f	0	1	prodigal	v2.6.3
10232	ERR4998600_000000000325	2743	2881	r	1	1	prodigal	v2.6.3
10233	ERR4998600_000000000487	2	383	f	1	1	prodigal	v2.6.3
10234	ERR4998600_000000000487	422	1427	f	0	1	prodigal	v2.6.3
10235	ERR4998600_000000000487	1439	2636	f	0	1	prodigal	v2.6.3
10236	ERR4998600_000000000487	2736	3174	f	0	1	prodigal	v2.6.3
10237	ERR4998600_000000000487	3667	4528	f	0	1	prodigal	v2.6.3
10238	ERR4998600_000000000487	4616	5468	f	0	1	prodigal	v2.6.3
10239	ERR4998600_000000000487	5464	6409	f	0	1	prodigal	v2.6.3
10240	ERR4998600_000000000487	6523	7207	f	0	1	prodigal	v2.6.3
10241	ERR4998600_000000000487	7255	7687	f	0	1	prodigal	v2.6.3
10242	ERR4998600_000000000487	8209	8659	f	0	1	prodigal	v2.6.3
10243	ERR4998600_000000000487	8979	9252	r	0	1	prodigal	v2.6.3
10244	ERR4998600_000000000487	9698	10259	r	0	1	prodigal	v2.6.3
10245	ERR4998600_000000000487	10439	10565	r	1	1	prodigal	v2.6.3
10246	ERR4998600_000000000644	2	647	f	1	1	prodigal	v2.6.3
10247	ERR4998600_000000000644	630	2538	f	0	1	prodigal	v2.6.3
10248	ERR4998600_000000000644	2546	3719	f	1	1	prodigal	v2.6.3
10249	ERR4998600_000000000776	0	909	f	1	1	prodigal	v2.6.3
10250	ERR4998600_000000000776	936	2424	f	0	1	prodigal	v2.6.3
10251	ERR4998600_000000000776	2425	2953	f	0	1	prodigal	v2.6.3
10252	ERR4998600_000000000882	95	839	f	0	1	prodigal	v2.6.3
10253	ERR4998600_000000000882	835	1699	f	0	1	prodigal	v2.6.3
10254	ERR4998600_000000000882	1708	2527	f	0	1	prodigal	v2.6.3
10255	ERR4998600_000000000882	2552	3197	f	0	1	prodigal	v2.6.3
10256	ERR4998600_000000000882	3216	3879	r	0	1	prodigal	v2.6.3
10257	ERR4998600_000000000882	3875	5267	r	0	1	prodigal	v2.6.3
10258	ERR4998600_000000000882	5276	5366	r	1	1	prodigal	v2.6.3
10259	ERR4998600_000000000983	0	474	r	1	1	prodigal	v2.6.3
10260	ERR4998600_000000000983	533	1235	r	0	1	prodigal	v2.6.3
10261	ERR4998600_000000000983	1477	1813	f	0	1	prodigal	v2.6.3
10262	ERR4998600_000000000983	2086	2215	f	0	1	prodigal	v2.6.3
10263	ERR4998600_000000000983	2235	2568	r	0	1	prodigal	v2.6.3
10264	ERR4998600_000000000983	2584	3292	f	1	1	prodigal	v2.6.3
10265	ERR4998600_000000001114	353	1118	r	0	1	prodigal	v2.6.3
10266	ERR4998600_000000001114	1341	2292	f	1	1	prodigal	v2.6.3
10267	ERR4998600_000000001244	450	1119	f	0	1	prodigal	v2.6.3
10268	ERR4998600_000000001244	1847	2273	f	0	1	prodigal	v2.6.3
10269	ERR4998600_000000001244	2423	2699	r	0	1	prodigal	v2.6.3
10270	ERR4998600_000000001244	2718	3942	f	0	1	prodigal	v2.6.3
10271	ERR4998600_000000001244	4119	4245	f	1	1	prodigal	v2.6.3
10272	ERR4998600_000000001370	1	2047	r	1	1	prodigal	v2.6.3
10273	ERR4998600_000000001370	2186	3269	r	0	1	prodigal	v2.6.3
10274	ERR4998600_000000001538	0	2664	r	1	1	prodigal	v2.6.3
10275	ERR4998600_000000001538	2735	2879	r	0	1	prodigal	v2.6.3
10276	ERR4998600_000000001538	2935	3067	r	1	1	prodigal	v2.6.3
10277	ERR4998600_000000001672	2	188	r	1	1	prodigal	v2.6.3
10278	ERR4998600_000000001672	280	814	f	0	1	prodigal	v2.6.3
10279	ERR4998600_000000001672	844	2014	r	0	1	prodigal	v2.6.3
10280	ERR4998600_000000001672	2179	2329	r	1	1	prodigal	v2.6.3
10281	ERR4998600_000000001776	2	1037	f	1	1	prodigal	v2.6.3
10282	ERR4998600_000000001776	1033	1708	r	0	1	prodigal	v2.6.3
10283	ERR4998600_000000001776	2049	2313	f	1	1	prodigal	v2.6.3
10284	ERR4998600_000000001885	78	2715	f	0	1	prodigal	v2.6.3
10285	ERR4998600_000000001885	2788	5170	f	0	1	prodigal	v2.6.3
10286	ERR4998600_000000002027	0	987	r	1	1	prodigal	v2.6.3
10287	ERR4998600_000000002027	1203	2613	f	0	1	prodigal	v2.6.3
10288	ERR4998600_000000002027	2622	3681	f	0	1	prodigal	v2.6.3
10289	ERR4998600_000000002027	3695	5018	r	0	1	prodigal	v2.6.3
10290	ERR4998600_000000002144	103	940	r	0	1	prodigal	v2.6.3
10291	ERR4998600_000000002144	1002	1134	r	0	1	prodigal	v2.6.3
10292	ERR4998600_000000002144	1169	2870	r	0	1	prodigal	v2.6.3
10293	ERR4998600_000000002265	183	1158	f	0	1	prodigal	v2.6.3
10294	ERR4998600_000000002265	1161	2337	f	0	1	prodigal	v2.6.3
10295	ERR4998600_000000002265	2333	2483	f	1	1	prodigal	v2.6.3
10296	ERR4998600_000000002381	0	996	r	1	1	prodigal	v2.6.3
10297	ERR4998600_000000002381	992	2054	r	0	1	prodigal	v2.6.3
10298	ERR4998600_000000002381	2820	2925	f	0	1	prodigal	v2.6.3
10299	ERR4998600_000000002381	3104	4694	r	0	1	prodigal	v2.6.3
10300	ERR4998600_000000002381	5107	6046	r	1	1	prodigal	v2.6.3
10301	ERR4998600_000000002526	2	554	f	1	1	prodigal	v2.6.3
10302	ERR4998600_000000002526	632	1778	f	0	1	prodigal	v2.6.3
10303	ERR4998600_000000002526	1782	2682	f	1	1	prodigal	v2.6.3
10304	ERR4998600_000000002636	1	1273	f	1	1	prodigal	v2.6.3
10305	ERR4998600_000000002636	1269	2007	f	1	1	prodigal	v2.6.3
10306	ERR4998600_000000002746	2	521	f	1	1	prodigal	v2.6.3
10307	ERR4998600_000000002746	660	1737	f	0	1	prodigal	v2.6.3
10308	ERR4998600_000000002746	1755	2046	r	0	1	prodigal	v2.6.3
10309	ERR4998600_000000002845	1	1294	f	1	1	prodigal	v2.6.3
10310	ERR4998600_000000002845	1351	1933	f	0	1	prodigal	v2.6.3
10311	ERR4998600_000000002845	1929	2427	f	0	1	prodigal	v2.6.3
10312	ERR4998600_000000002845	2539	2713	f	1	1	prodigal	v2.6.3
10313	ERR4998600_000000002962	1	415	r	1	1	prodigal	v2.6.3
10314	ERR4998600_000000002962	431	638	r	0	1	prodigal	v2.6.3
10315	ERR4998600_000000002962	634	970	r	0	1	prodigal	v2.6.3
10316	ERR4998600_000000002962	1669	2539	f	1	1	prodigal	v2.6.3
10317	ERR4998600_000000003122	2	95	f	1	1	prodigal	v2.6.3
10318	ERR4998600_000000003122	156	720	r	0	1	prodigal	v2.6.3
10319	ERR4998600_000000003122	808	1921	r	0	1	prodigal	v2.6.3
10320	ERR4998600_000000003122	2035	2332	r	0	1	prodigal	v2.6.3
10321	ERR4998600_000000003122	2461	2695	r	1	1	prodigal	v2.6.3
10322	ERR4998600_000000003268	2	1175	r	1	1	prodigal	v2.6.3
10323	ERR4998600_000000003268	1183	1612	r	0	1	prodigal	v2.6.3
10324	ERR4998600_000000003268	1614	2676	r	1	1	prodigal	v2.6.3
10325	ERR4998600_000000003393	0	1329	r	1	1	prodigal	v2.6.3
10326	ERR4998600_000000003393	1369	1918	r	0	1	prodigal	v2.6.3
10327	ERR4998600_000000003393	1924	2788	r	0	1	prodigal	v2.6.3
10328	ERR4998600_000000003393	2888	3173	r	1	1	prodigal	v2.6.3
10329	ERR4998600_000000003509	0	1983	f	1	1	prodigal	v2.6.3
10330	ERR4998600_000000003509	2005	2191	f	1	1	prodigal	v2.6.3
10331	ERR4998600_000000003646	1	142	f	1	1	prodigal	v2.6.3
10332	ERR4998600_000000003646	152	1865	f	0	1	prodigal	v2.6.3
10333	ERR4998600_000000003646	2194	3370	f	0	1	prodigal	v2.6.3
10334	ERR4998600_000000003646	3403	4252	f	0	1	prodigal	v2.6.3
10335	ERR4998600_000000003646	4259	4925	f	0	1	prodigal	v2.6.3
10336	ERR4998600_000000003646	4940	5348	f	1	1	prodigal	v2.6.3
10337	ERR4998600_000000003766	2	1907	r	1	1	prodigal	v2.6.3
10338	ERR4998600_000000003766	2199	3459	f	0	1	prodigal	v2.6.3
10339	ERR4998600_000000003766	3451	4201	f	1	1	prodigal	v2.6.3
10340	ERR4998600_000000003875	2	434	f	1	1	prodigal	v2.6.3
10341	ERR4998600_000000003875	593	1400	f	0	1	prodigal	v2.6.3
10342	ERR4998600_000000003875	1453	3757	f	0	1	prodigal	v2.6.3
10343	ERR4998600_000000003875	3811	4159	f	1	1	prodigal	v2.6.3
10344	ERR4998600_000000003986	171	1500	r	0	1	prodigal	v2.6.3
10345	ERR4998600_000000003986	1655	2012	f	1	1	prodigal	v2.6.3
10346	ERR4998600_000000004092	2	224	r	1	1	prodigal	v2.6.3
10347	ERR4998600_000000004092	461	1502	f	0	1	prodigal	v2.6.3
10348	ERR4998600_000000004092	1799	2279	f	0	1	prodigal	v2.6.3
10349	ERR4998600_000000004235	0	789	r	1	1	prodigal	v2.6.3
10350	ERR4998600_000000004235	1025	2648	r	0	1	prodigal	v2.6.3
10351	ERR4998600_000000004235	2770	3331	f	0	1	prodigal	v2.6.3
10352	ERR4998600_000000004235	3444	4392	f	0	1	prodigal	v2.6.3
10353	ERR4998600_000000004235	4491	4818	f	0	1	prodigal	v2.6.3
10354	ERR4998600_000000004235	4814	5315	f	0	1	prodigal	v2.6.3
10355	ERR4998600_000000004366	2	299	f	1	1	prodigal	v2.6.3
10356	ERR4998600_000000004366	299	1319	f	0	1	prodigal	v2.6.3
10357	ERR4998600_000000004366	1348	1624	r	0	1	prodigal	v2.6.3
10358	ERR4998600_000000004366	1611	2400	r	1	1	prodigal	v2.6.3
10359	ERR4998600_000000004500	2	308	r	1	1	prodigal	v2.6.3
10360	ERR4998600_000000004500	327	1539	r	0	1	prodigal	v2.6.3
10361	ERR4998600_000000004500	1618	2848	f	0	1	prodigal	v2.6.3
10362	ERR4998600_000000004500	2901	3084	f	1	1	prodigal	v2.6.3
10363	ERR4998600_000000004638	1	127	f	1	1	prodigal	v2.6.3
10364	ERR4998600_000000004638	152	524	f	0	1	prodigal	v2.6.3
10365	ERR4998600_000000004638	643	2185	f	1	1	prodigal	v2.6.3
10366	ERR4998600_000000004760	2	1142	r	1	1	prodigal	v2.6.3
10367	ERR4998600_000000004760	1285	1873	r	0	1	prodigal	v2.6.3
10368	ERR4998600_000000004760	1869	2589	r	0	1	prodigal	v2.6.3
10369	ERR4998600_000000004760	2763	3408	r	0	1	prodigal	v2.6.3
10370	ERR4998600_000000004760	3505	4066	f	0	1	prodigal	v2.6.3
10371	ERR4998600_000000004760	4062	4635	f	0	1	prodigal	v2.6.3
10372	ERR4998600_000000004760	4825	5713	f	0	1	prodigal	v2.6.3
10373	ERR4998600_000000004760	5720	6011	f	0	1	prodigal	v2.6.3
10374	ERR4998600_000000004760	6041	8111	f	1	1	prodigal	v2.6.3
10375	ERR4998600_000000004884	359	731	r	0	1	prodigal	v2.6.3
10376	ERR4998600_000000004884	764	1307	r	0	1	prodigal	v2.6.3
10377	ERR4998600_000000004884	1551	5421	r	0	1	prodigal	v2.6.3
10378	ERR4998600_000000004884	5940	6303	r	0	1	prodigal	v2.6.3
10379	ERR4998600_000000004884	6730	7201	r	0	1	prodigal	v2.6.3
10380	ERR4998600_000000004884	7504	7981	f	0	1	prodigal	v2.6.3
10381	ERR4998600_000000004884	8101	8356	r	0	1	prodigal	v2.6.3
10382	ERR4998600_000000004884	8412	8853	r	0	1	prodigal	v2.6.3
10383	ERR4998600_000000005004	2	785	r	1	1	prodigal	v2.6.3
10384	ERR4998600_000000005004	949	2122	f	0	1	prodigal	v2.6.3
10385	ERR4998600_000000005004	2519	2954	f	0	1	prodigal	v2.6.3
10386	ERR4998600_000000005004	3292	3619	f	0	1	prodigal	v2.6.3
10387	ERR4998600_000000005004	3715	4384	f	0	1	prodigal	v2.6.3
10388	ERR4998600_000000005004	4454	5183	f	0	1	prodigal	v2.6.3
10389	ERR4998600_000000005004	5179	6757	f	0	1	prodigal	v2.6.3
10390	ERR4998600_000000005004	6790	7606	f	0	1	prodigal	v2.6.3
10391	ERR4998600_000000005004	7708	8050	f	0	1	prodigal	v2.6.3
10392	ERR4998600_000000005136	291	1152	f	0	1	prodigal	v2.6.3
10393	ERR4998600_000000005136	1192	1606	f	0	1	prodigal	v2.6.3
10394	ERR4998600_000000005136	1614	2448	r	0	1	prodigal	v2.6.3
10395	ERR4998600_000000005274	119	1502	r	0	1	prodigal	v2.6.3
10396	ERR4998600_000000005274	1597	2518	r	0	1	prodigal	v2.6.3
10397	ERR4998600_000000005274	2638	4162	f	0	1	prodigal	v2.6.3
10398	ERR4998600_000000005274	4158	5199	f	1	1	prodigal	v2.6.3
10399	ERR4998600_000000005395	95	3506	f	1	1	prodigal	v2.6.3
10400	ERR4998600_000000005525	0	225	f	1	1	prodigal	v2.6.3
10401	ERR4998600_000000005525	269	539	r	0	1	prodigal	v2.6.3
10402	ERR4998600_000000005525	525	1731	r	0	1	prodigal	v2.6.3
10403	ERR4998600_000000005525	1840	2170	r	1	1	prodigal	v2.6.3
10404	ERR4998600_000000005657	2	734	r	1	1	prodigal	v2.6.3
10405	ERR4998600_000000005657	815	2123	r	0	1	prodigal	v2.6.3
10406	ERR4998600_000000005657	2764	6118	r	1	1	prodigal	v2.6.3
10407	ERR4998600_000000005792	0	594	r	1	1	prodigal	v2.6.3
10408	ERR4998600_000000005792	835	1060	r	0	1	prodigal	v2.6.3
10409	ERR4998600_000000005792	1237	1894	r	0	1	prodigal	v2.6.3
10410	ERR4998600_000000005792	1904	2105	r	1	1	prodigal	v2.6.3
10411	ERR4998600_000000005920	81	606	r	0	1	prodigal	v2.6.3
10412	ERR4998600_000000005920	602	2024	r	0	1	prodigal	v2.6.3
10413	ERR4998600_000000005920	2035	2566	r	0	1	prodigal	v2.6.3
10414	ERR4998600_000000005920	2562	3279	r	0	1	prodigal	v2.6.3
10415	ERR4998600_000000005920	3275	4931	r	0	1	prodigal	v2.6.3
10416	ERR4998600_000000005920	4927	5419	r	0	1	prodigal	v2.6.3
10417	ERR4998600_000000005920	5476	5701	r	1	1	prodigal	v2.6.3
10418	ERR4998600_000000006038	0	609	r	1	1	prodigal	v2.6.3
10419	ERR4998600_000000006038	759	1317	r	0	1	prodigal	v2.6.3
10420	ERR4998600_000000006038	1294	1507	r	0	1	prodigal	v2.6.3
10421	ERR4998600_000000006038	1665	2376	r	0	1	prodigal	v2.6.3
10422	ERR4998600_000000006038	2441	2525	r	1	1	prodigal	v2.6.3
10423	ERR4998600_000000006134	255	1779	r	0	1	prodigal	v2.6.3
10424	ERR4998600_000000006278	1	649	f	1	1	prodigal	v2.6.3
10425	ERR4998600_000000006278	770	1853	f	0	1	prodigal	v2.6.3
10426	ERR4998600_000000006278	1849	2554	f	0	1	prodigal	v2.6.3
10427	ERR4998600_000000006278	2558	4241	f	0	1	prodigal	v2.6.3
10428	ERR4998600_000000006278	4319	4859	f	1	1	prodigal	v2.6.3
10429	ERR4998600_000000006419	2	1271	r	1	1	prodigal	v2.6.3
10430	ERR4998600_000000006419	1295	2537	r	0	1	prodigal	v2.6.3
10431	ERR4998600_000000006419	2544	3711	r	0	1	prodigal	v2.6.3
10432	ERR4998600_000000006419	3788	4889	r	0	1	prodigal	v2.6.3
10433	ERR4998600_000000006419	4901	5786	r	0	1	prodigal	v2.6.3
10434	ERR4998600_000000006419	5859	6228	f	1	1	prodigal	v2.6.3
10435	ERR4998600_000000006518	1	1567	r	1	1	prodigal	v2.6.3
10436	ERR4998600_000000006518	1602	2490	r	1	1	prodigal	v2.6.3
10437	ERR4998600_000000006671	2	68	r	1	1	prodigal	v2.6.3
10438	ERR4998600_000000006671	465	600	f	0	1	prodigal	v2.6.3
10439	ERR4998600_000000006671	589	2338	f	0	1	prodigal	v2.6.3
