gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
6934	ERR1713356_000000015089	1	211	r	1	1	prodigal	v2.6.3
6935	ERR1713356_000000015089	210	633	r	0	1	prodigal	v2.6.3
6936	ERR1713356_000000015089	635	935	r	0	1	prodigal	v2.6.3
6937	ERR1713356_000000015089	937	1387	r	0	1	prodigal	v2.6.3
6938	ERR1713356_000000015089	1386	1737	r	0	1	prodigal	v2.6.3
6939	ERR1713356_000000015089	2168	2309	f	0	1	prodigal	v2.6.3
6940	ERR1713356_000000015089	2558	3131	f	0	1	prodigal	v2.6.3
6941	ERR1713356_000000015089	3312	3606	f	0	1	prodigal	v2.6.3
6942	ERR1713356_000000015089	3595	3811	f	0	1	prodigal	v2.6.3
6943	ERR1713356_000000015089	3816	3978	f	0	1	prodigal	v2.6.3
6944	ERR1713356_000000015089	4275	4455	f	1	1	prodigal	v2.6.3
6945	ERR1713356_000000015230	1	88	r	1	1	prodigal	v2.6.3
6946	ERR1713356_000000015230	146	1379	r	0	1	prodigal	v2.6.3
6947	ERR1713356_000000015230	1394	1772	r	0	1	prodigal	v2.6.3
6948	ERR1713356_000000015230	1896	2397	f	0	1	prodigal	v2.6.3
6949	ERR1713356_000000015230	2473	3346	r	0	1	prodigal	v2.6.3
6950	ERR1713356_000000015230	3911	4451	r	1	1	prodigal	v2.6.3
6951	ERR1713356_000000015389	57	654	f	0	1	prodigal	v2.6.3
6952	ERR1713356_000000015389	680	1583	f	0	1	prodigal	v2.6.3
6953	ERR1713356_000000015389	1758	2580	r	0	1	prodigal	v2.6.3
6954	ERR1713356_000000015389	2583	6579	r	0	1	prodigal	v2.6.3
6955	ERR1713356_000000015389	6646	9412	f	0	1	prodigal	v2.6.3
6956	ERR1713356_000000015389	9408	10608	f	0	1	prodigal	v2.6.3
6957	ERR1713356_000000015389	10718	11240	f	1	1	prodigal	v2.6.3
6958	ERR1713356_000000015555	2	260	r	1	1	prodigal	v2.6.3
6959	ERR1713356_000000015555	240	789	r	0	1	prodigal	v2.6.3
6960	ERR1713356_000000015555	791	1022	r	0	1	prodigal	v2.6.3
6961	ERR1713356_000000015555	1201	1822	r	0	1	prodigal	v2.6.3
6962	ERR1713356_000000015555	1914	2226	r	1	1	prodigal	v2.6.3
6963	ERR1713356_000000015700	0	504	f	1	1	prodigal	v2.6.3
6964	ERR1713356_000000015700	670	1387	f	0	1	prodigal	v2.6.3
6965	ERR1713356_000000015700	1510	1885	r	0	1	prodigal	v2.6.3
6966	ERR1713356_000000015700	1927	2248	r	0	1	prodigal	v2.6.3
6967	ERR1713356_000000015700	2342	2462	r	1	1	prodigal	v2.6.3
6968	ERR1713356_000000015851	47	971	r	0	1	prodigal	v2.6.3
6969	ERR1713356_000000015851	1001	2681	r	1	1	prodigal	v2.6.3
6970	ERR1713356_000000015957	348	1782	r	0	1	prodigal	v2.6.3
6971	ERR1713356_000000015957	1976	2867	r	1	1	prodigal	v2.6.3
6972	ERR1713356_000000016080	1	142	f	1	1	prodigal	v2.6.3
6973	ERR1713356_000000016080	242	2537	f	1	1	prodigal	v2.6.3
6974	ERR1713356_000000016207	0	789	r	1	1	prodigal	v2.6.3
6975	ERR1713356_000000016207	1236	2058	r	0	1	prodigal	v2.6.3
6976	ERR1713356_000000016358	98	1748	f	0	1	prodigal	v2.6.3
6977	ERR1713356_000000016358	1744	2389	f	0	1	prodigal	v2.6.3
6978	ERR1713356_000000016358	2382	2922	f	0	1	prodigal	v2.6.3
6979	ERR1713356_000000016358	3930	4704	f	0	1	prodigal	v2.6.3
6980	ERR1713356_000000016358	4714	5428	f	0	1	prodigal	v2.6.3
6981	ERR1713356_000000016358	5487	6711	f	0	1	prodigal	v2.6.3
6982	ERR1713356_000000016358	6755	7640	f	0	1	prodigal	v2.6.3
6983	ERR1713356_000000016358	7643	7877	f	1	1	prodigal	v2.6.3
6984	ERR1713356_000000016489	0	198	f	1	1	prodigal	v2.6.3
6985	ERR1713356_000000016489	215	662	f	0	1	prodigal	v2.6.3
6986	ERR1713356_000000016489	668	2501	f	1	1	prodigal	v2.6.3
6987	ERR1713356_000000016612	1	1288	f	1	1	prodigal	v2.6.3
6988	ERR1713356_000000016612	1320	2370	f	0	1	prodigal	v2.6.3
6989	ERR1713356_000000016612	2400	3246	f	0	1	prodigal	v2.6.3
6990	ERR1713356_000000016612	3341	4190	f	0	1	prodigal	v2.6.3
6991	ERR1713356_000000016612	4244	5987	f	0	1	prodigal	v2.6.3
6992	ERR1713356_000000016612	6361	7225	f	0	1	prodigal	v2.6.3
6993	ERR1713356_000000016612	7230	8406	f	0	1	prodigal	v2.6.3
6994	ERR1713356_000000016612	8425	9439	f	0	1	prodigal	v2.6.3
6995	ERR1713356_000000016612	9431	10295	f	0	1	prodigal	v2.6.3
6996	ERR1713356_000000016612	10367	11453	f	0	1	prodigal	v2.6.3
6997	ERR1713356_000000016612	11401	11542	f	0	1	prodigal	v2.6.3
6998	ERR1713356_000000016612	11601	12306	f	0	1	prodigal	v2.6.3
6999	ERR1713356_000000016612	12326	12509	f	0	1	prodigal	v2.6.3
7000	ERR1713356_000000016729	1	613	r	1	1	prodigal	v2.6.3
7001	ERR1713356_000000016729	649	1672	r	0	1	prodigal	v2.6.3
7002	ERR1713356_000000016729	1819	2272	r	1	1	prodigal	v2.6.3
7003	ERR1713356_000000016871	261	1056	f	0	1	prodigal	v2.6.3
7004	ERR1713356_000000016871	1052	1532	f	0	1	prodigal	v2.6.3
7005	ERR1713356_000000016871	1599	1965	f	0	1	prodigal	v2.6.3
7006	ERR1713356_000000016871	1961	2504	f	0	1	prodigal	v2.6.3
7007	ERR1713356_000000016871	2524	2914	f	0	1	prodigal	v2.6.3
7008	ERR1713356_000000016871	2910	4371	f	0	1	prodigal	v2.6.3
7009	ERR1713356_000000016871	4367	4922	f	0	1	prodigal	v2.6.3
7010	ERR1713356_000000016871	4872	5379	f	0	1	prodigal	v2.6.3
7011	ERR1713356_000000016871	5446	5809	f	0	1	prodigal	v2.6.3
7012	ERR1713356_000000016871	5884	6070	f	1	1	prodigal	v2.6.3
7013	ERR1713356_000000017016	0	447	f	1	1	prodigal	v2.6.3
7014	ERR1713356_000000017016	453	726	f	0	1	prodigal	v2.6.3
7015	ERR1713356_000000017016	755	1265	r	0	1	prodigal	v2.6.3
7016	ERR1713356_000000017016	1315	2044	f	1	1	prodigal	v2.6.3
7017	ERR1713356_000000017149	2	389	r	1	1	prodigal	v2.6.3
7018	ERR1713356_000000017149	601	781	r	0	1	prodigal	v2.6.3
7019	ERR1713356_000000017149	823	1327	r	0	1	prodigal	v2.6.3
7020	ERR1713356_000000017149	1378	1969	f	0	1	prodigal	v2.6.3
7021	ERR1713356_000000017149	2111	2519	f	1	1	prodigal	v2.6.3
7022	ERR1713356_000000017268	2	1385	r	1	1	prodigal	v2.6.3
7023	ERR1713356_000000017268	1384	2077	r	1	1	prodigal	v2.6.3
7024	ERR1713356_000000017387	0	1323	r	1	1	prodigal	v2.6.3
7025	ERR1713356_000000017387	1334	1616	r	0	1	prodigal	v2.6.3
7026	ERR1713356_000000017387	1787	2072	r	0	1	prodigal	v2.6.3
7027	ERR1713356_000000017387	2097	2931	r	0	1	prodigal	v2.6.3
7028	ERR1713356_000000017387	2932	3781	r	0	1	prodigal	v2.6.3
7029	ERR1713356_000000017503	208	2053	f	0	1	prodigal	v2.6.3
7030	ERR1713356_000000017503	2228	2519	f	0	1	prodigal	v2.6.3
7031	ERR1713356_000000017503	2568	3882	f	0	1	prodigal	v2.6.3
7032	ERR1713356_000000017503	3888	4242	f	0	1	prodigal	v2.6.3
7033	ERR1713356_000000017503	4225	4534	f	0	1	prodigal	v2.6.3
7034	ERR1713356_000000017503	4538	5288	f	0	1	prodigal	v2.6.3
7035	ERR1713356_000000017503	5338	6571	r	0	1	prodigal	v2.6.3
7036	ERR1713356_000000017503	6692	7880	r	0	1	prodigal	v2.6.3
7037	ERR1713356_000000017503	8024	8564	f	0	1	prodigal	v2.6.3
7038	ERR1713356_000000017668	1	1300	f	1	1	prodigal	v2.6.3
7039	ERR1713356_000000017668	1301	3734	f	0	1	prodigal	v2.6.3
7040	ERR1713356_000000017668	3787	4441	f	1	1	prodigal	v2.6.3
7041	ERR1713356_000000017826	2	299	r	1	1	prodigal	v2.6.3
7042	ERR1713356_000000017826	662	1250	f	0	1	prodigal	v2.6.3
7043	ERR1713356_000000017826	1276	2491	f	0	1	prodigal	v2.6.3
7044	ERR1713356_000000017937	0	621	f	1	1	prodigal	v2.6.3
7045	ERR1713356_000000017937	842	1781	f	0	1	prodigal	v2.6.3
7046	ERR1713356_000000017937	1963	3646	f	0	1	prodigal	v2.6.3
7047	ERR1713356_000000017937	3729	4722	f	0	1	prodigal	v2.6.3
7048	ERR1713356_000000017937	4826	5441	r	0	1	prodigal	v2.6.3
7049	ERR1713356_000000017937	5437	6349	r	0	1	prodigal	v2.6.3
7050	ERR1713356_000000017937	6345	7122	r	1	1	prodigal	v2.6.3
7051	ERR1713356_000000018095	0	1698	r	1	1	prodigal	v2.6.3
7052	ERR1713356_000000018095	1834	2248	r	0	1	prodigal	v2.6.3
7053	ERR1713356_000000018095	2544	4032	f	0	1	prodigal	v2.6.3
7054	ERR1713356_000000018095	4275	6435	r	0	1	prodigal	v2.6.3
7055	ERR1713356_000000018233	2	68	r	1	1	prodigal	v2.6.3
7056	ERR1713356_000000018233	359	860	r	0	1	prodigal	v2.6.3
7057	ERR1713356_000000018233	943	1129	f	0	1	prodigal	v2.6.3
7058	ERR1713356_000000018233	1190	2129	f	0	1	prodigal	v2.6.3
7059	ERR1713356_000000018233	2125	2305	f	1	1	prodigal	v2.6.3
7060	ERR1713356_000000018380	0	381	r	1	1	prodigal	v2.6.3
7061	ERR1713356_000000018380	377	1697	r	0	1	prodigal	v2.6.3
7062	ERR1713356_000000018380	1942	2551	r	0	1	prodigal	v2.6.3
7063	ERR1713356_000000018517	2	353	f	1	1	prodigal	v2.6.3
7064	ERR1713356_000000018517	333	933	f	0	1	prodigal	v2.6.3
7065	ERR1713356_000000018517	925	2125	f	0	1	prodigal	v2.6.3
7066	ERR1713356_000000018517	2186	2651	f	0	1	prodigal	v2.6.3
7067	ERR1713356_000000018517	2811	3936	f	0	1	prodigal	v2.6.3
7068	ERR1713356_000000018517	4148	4643	f	0	1	prodigal	v2.6.3
7069	ERR1713356_000000018517	4786	4912	f	1	1	prodigal	v2.6.3
7070	ERR1713356_000000018644	1	370	r	1	1	prodigal	v2.6.3
7071	ERR1713356_000000018644	397	1804	r	0	1	prodigal	v2.6.3
7072	ERR1713356_000000018644	1839	2718	r	0	1	prodigal	v2.6.3
7073	ERR1713356_000000018644	2742	4302	r	0	1	prodigal	v2.6.3
7074	ERR1713356_000000018644	4350	4881	r	0	1	prodigal	v2.6.3
7075	ERR1713356_000000018644	4911	5382	r	0	1	prodigal	v2.6.3
7076	ERR1713356_000000018644	5419	5668	r	0	1	prodigal	v2.6.3
7077	ERR1713356_000000018644	5725	6010	r	1	1	prodigal	v2.6.3
7078	ERR1713356_000000018790	2	626	r	1	1	prodigal	v2.6.3
7079	ERR1713356_000000018790	835	3538	r	1	1	prodigal	v2.6.3
7080	ERR1713356_000000018959	0	96	r	1	1	prodigal	v2.6.3
7081	ERR1713356_000000018959	102	669	r	0	1	prodigal	v2.6.3
7082	ERR1713356_000000018959	757	1627	r	0	1	prodigal	v2.6.3
7083	ERR1713356_000000018959	1688	2399	r	0	1	prodigal	v2.6.3
7084	ERR1713356_000000018959	2400	2625	r	1	1	prodigal	v2.6.3
7085	ERR1713356_000000019089	1	1003	r	1	1	prodigal	v2.6.3
7086	ERR1713356_000000019089	1032	2508	r	0	1	prodigal	v2.6.3
7087	ERR1713356_000000019089	2521	3052	r	1	1	prodigal	v2.6.3
7088	ERR1713356_000000019247	2	1388	f	1	1	prodigal	v2.6.3
7089	ERR1713356_000000019247	1508	2843	f	0	1	prodigal	v2.6.3
7090	ERR1713356_000000019247	2933	3716	r	0	1	prodigal	v2.6.3
7091	ERR1713356_000000019247	3734	4502	r	0	1	prodigal	v2.6.3
7092	ERR1713356_000000019247	4498	5263	r	0	1	prodigal	v2.6.3
7093	ERR1713356_000000019247	5272	5539	r	1	1	prodigal	v2.6.3
7094	ERR1713356_000000019373	19	1462	r	0	1	prodigal	v2.6.3
7095	ERR1713356_000000019373	1492	2014	r	1	1	prodigal	v2.6.3
7096	ERR1713356_000000019525	119	1652	r	0	1	prodigal	v2.6.3
7097	ERR1713356_000000019525	1951	2146	r	1	1	prodigal	v2.6.3
7098	ERR1713356_000000019660	0	297	f	1	1	prodigal	v2.6.3
7099	ERR1713356_000000019660	374	1049	f	0	1	prodigal	v2.6.3
7100	ERR1713356_000000019660	1055	2000	f	0	1	prodigal	v2.6.3
7101	ERR1713356_000000019660	2013	2643	f	0	1	prodigal	v2.6.3
7102	ERR1713356_000000019660	2661	3462	f	0	1	prodigal	v2.6.3
7103	ERR1713356_000000019660	3546	4143	f	0	1	prodigal	v2.6.3
7104	ERR1713356_000000019660	4147	4540	f	0	1	prodigal	v2.6.3
7105	ERR1713356_000000019660	4645	5254	f	0	1	prodigal	v2.6.3
7106	ERR1713356_000000019660	5262	7776	r	0	1	prodigal	v2.6.3
7107	ERR1713356_000000019660	7789	7945	f	0	1	prodigal	v2.6.3
7108	ERR1713356_000000019660	7946	8189	f	0	1	prodigal	v2.6.3
7109	ERR1713356_000000019660	8387	9479	f	0	1	prodigal	v2.6.3
7110	ERR1713356_000000019660	9576	9675	f	0	1	prodigal	v2.6.3
7111	ERR1713356_000000019660	9748	10057	f	0	1	prodigal	v2.6.3
7112	ERR1713356_000000019660	10056	10392	f	0	1	prodigal	v2.6.3
7113	ERR1713356_000000019660	10369	11167	f	0	1	prodigal	v2.6.3
7114	ERR1713356_000000019660	11167	11662	f	0	1	prodigal	v2.6.3
7115	ERR1713356_000000019660	11712	12207	f	0	1	prodigal	v2.6.3
7116	ERR1713356_000000019660	12410	12773	f	0	1	prodigal	v2.6.3
7117	ERR1713356_000000019660	12916	13315	f	0	1	prodigal	v2.6.3
7118	ERR1713356_000000019660	13782	14424	r	0	1	prodigal	v2.6.3
7119	ERR1713356_000000019660	14453	15638	r	0	1	prodigal	v2.6.3
7120	ERR1713356_000000019790	1	1645	r	1	1	prodigal	v2.6.3
7121	ERR1713356_000000019790	1666	2194	r	0	1	prodigal	v2.6.3
7122	ERR1713356_000000019790	2209	2446	r	1	1	prodigal	v2.6.3
7123	ERR1713356_000000019934	1	1162	r	1	1	prodigal	v2.6.3
7124	ERR1713356_000000019934	1168	1549	r	0	1	prodigal	v2.6.3
7125	ERR1713356_000000019934	1508	1787	r	0	1	prodigal	v2.6.3
7126	ERR1713356_000000019934	1806	2235	r	0	1	prodigal	v2.6.3
7127	ERR1713356_000000019934	2238	2436	r	0	1	prodigal	v2.6.3
7128	ERR1713356_000000019934	2442	2718	r	1	1	prodigal	v2.6.3
7129	ERR1713356_000000020077	1	466	r	1	1	prodigal	v2.6.3
7130	ERR1713356_000000020077	625	2260	r	1	1	prodigal	v2.6.3
7131	ERR1713356_000000020174	1	622	r	1	1	prodigal	v2.6.3
7132	ERR1713356_000000020174	622	1243	r	0	1	prodigal	v2.6.3
7133	ERR1713356_000000020174	1253	2234	r	0	1	prodigal	v2.6.3
7134	ERR1713356_000000020174	2340	4386	f	0	1	prodigal	v2.6.3
7135	ERR1713356_000000020174	4827	6495	r	0	1	prodigal	v2.6.3
7136	ERR1713356_000000020174	6769	7087	f	0	1	prodigal	v2.6.3
7137	ERR1713356_000000020174	7242	8793	f	0	1	prodigal	v2.6.3
7138	ERR1713356_000000020174	9136	10447	f	0	1	prodigal	v2.6.3
7139	ERR1713356_000000020174	10443	11418	f	0	1	prodigal	v2.6.3
7140	ERR1713356_000000020320	2	662	r	1	1	prodigal	v2.6.3
7141	ERR1713356_000000020320	706	1648	f	0	1	prodigal	v2.6.3
7142	ERR1713356_000000020320	1732	3277	f	0	1	prodigal	v2.6.3
7143	ERR1713356_000000020320	3434	3596	f	1	1	prodigal	v2.6.3
7144	ERR1713356_000000020450	0	1164	r	1	1	prodigal	v2.6.3
7145	ERR1713356_000000020450	1175	1607	r	0	1	prodigal	v2.6.3
7146	ERR1713356_000000020450	1591	2749	r	0	1	prodigal	v2.6.3
7147	ERR1713356_000000020450	2812	3604	r	1	1	prodigal	v2.6.3
7148	ERR1713356_000000020566	0	1809	r	1	1	prodigal	v2.6.3
7149	ERR1713356_000000020566	2196	2412	f	0	1	prodigal	v2.6.3
7150	ERR1713356_000000020566	2365	2527	r	0	1	prodigal	v2.6.3
7151	ERR1713356_000000020566	2968	3313	r	0	1	prodigal	v2.6.3
7152	ERR1713356_000000020566	3761	4721	f	1	1	prodigal	v2.6.3
7153	ERR1713356_000000020712	2	1070	r	1	1	prodigal	v2.6.3
7154	ERR1713356_000000020712	1079	1277	r	0	1	prodigal	v2.6.3
7155	ERR1713356_000000020712	1424	1844	f	0	1	prodigal	v2.6.3
7156	ERR1713356_000000020712	1904	2132	f	1	1	prodigal	v2.6.3
7157	ERR1713356_000000020869	0	267	f	1	1	prodigal	v2.6.3
7158	ERR1713356_000000020869	387	1767	f	0	1	prodigal	v2.6.3
7159	ERR1713356_000000020869	1840	3319	f	0	1	prodigal	v2.6.3
7160	ERR1713356_000000020869	3408	3945	f	0	1	prodigal	v2.6.3
7161	ERR1713356_000000020869	4204	4291	f	1	1	prodigal	v2.6.3
7162	ERR1713356_000000021011	0	351	f	1	1	prodigal	v2.6.3
7163	ERR1713356_000000021011	364	1201	f	0	1	prodigal	v2.6.3
7164	ERR1713356_000000021011	1224	1998	f	0	1	prodigal	v2.6.3
7165	ERR1713356_000000021011	1999	2743	f	0	1	prodigal	v2.6.3
7166	ERR1713356_000000021011	2782	3556	f	0	1	prodigal	v2.6.3
7167	ERR1713356_000000021011	3579	4158	f	0	1	prodigal	v2.6.3
7168	ERR1713356_000000021011	4540	4705	f	0	1	prodigal	v2.6.3
7169	ERR1713356_000000021011	4987	5104	f	0	1	prodigal	v2.6.3
7170	ERR1713356_000000021011	5347	5998	r	0	1	prodigal	v2.6.3
7171	ERR1713356_000000021141	1	667	r	1	1	prodigal	v2.6.3
7172	ERR1713356_000000021141	732	3525	f	0	1	prodigal	v2.6.3
7173	ERR1713356_000000021141	3533	4115	r	0	1	prodigal	v2.6.3
7174	ERR1713356_000000021141	4272	4785	f	1	1	prodigal	v2.6.3
7175	ERR1713356_000000021304	0	159	r	1	1	prodigal	v2.6.3
7176	ERR1713356_000000021304	203	449	r	0	1	prodigal	v2.6.3
7177	ERR1713356_000000021304	602	1349	r	0	1	prodigal	v2.6.3
7178	ERR1713356_000000021304	1367	1619	r	0	1	prodigal	v2.6.3
7179	ERR1713356_000000021304	1643	2027	r	0	1	prodigal	v2.6.3
7180	ERR1713356_000000021304	2094	2181	r	1	1	prodigal	v2.6.3
7181	ERR1713356_000000021452	2	599	r	1	1	prodigal	v2.6.3
7182	ERR1713356_000000021452	798	1320	r	0	1	prodigal	v2.6.3
7183	ERR1713356_000000021452	1482	1695	r	0	1	prodigal	v2.6.3
7184	ERR1713356_000000021452	1837	2257	r	0	1	prodigal	v2.6.3
7185	ERR1713356_000000021452	2253	2451	r	0	1	prodigal	v2.6.3
7186	ERR1713356_000000021452	2641	5065	f	0	1	prodigal	v2.6.3
7187	ERR1713356_000000021452	5218	5803	f	0	1	prodigal	v2.6.3
7188	ERR1713356_000000021452	5857	6550	r	0	1	prodigal	v2.6.3
7189	ERR1713356_000000021452	6602	6902	f	0	1	prodigal	v2.6.3
7190	ERR1713356_000000021452	6920	7649	f	1	1	prodigal	v2.6.3
7191	ERR1713356_000000021553	0	597	r	1	1	prodigal	v2.6.3
7192	ERR1713356_000000021553	593	2600	r	0	1	prodigal	v2.6.3
7193	ERR1713356_000000021670	1	1222	f	1	1	prodigal	v2.6.3
7194	ERR1713356_000000021670	1612	2911	f	0	1	prodigal	v2.6.3
7195	ERR1713356_000000021827	0	1083	f	1	1	prodigal	v2.6.3
7196	ERR1713356_000000021827	1518	1884	f	0	1	prodigal	v2.6.3
7197	ERR1713356_000000021827	1892	2675	f	1	1	prodigal	v2.6.3
7198	ERR1713356_000000021961	2	656	r	1	1	prodigal	v2.6.3
7199	ERR1713356_000000021961	870	1068	f	0	1	prodigal	v2.6.3
7200	ERR1713356_000000021961	1137	2322	f	1	1	prodigal	v2.6.3
7201	ERR1713356_000000022081	161	1010	r	0	1	prodigal	v2.6.3
7202	ERR1713356_000000022081	1145	1487	r	0	1	prodigal	v2.6.3
7203	ERR1713356_000000022081	1701	2370	r	0	1	prodigal	v2.6.3
7204	ERR1713356_000000022081	2399	3092	r	1	1	prodigal	v2.6.3
7205	ERR1713356_000000022191	0	144	r	1	1	prodigal	v2.6.3
7206	ERR1713356_000000022191	550	1114	r	0	1	prodigal	v2.6.3
7207	ERR1713356_000000022191	1332	2034	r	0	1	prodigal	v2.6.3
7208	ERR1713356_000000022191	2128	2473	r	0	1	prodigal	v2.6.3
7209	ERR1713356_000000022191	2685	2853	r	1	1	prodigal	v2.6.3
7210	ERR1713356_000000022324	0	1440	r	1	1	prodigal	v2.6.3
7211	ERR1713356_000000022324	1486	2485	r	1	1	prodigal	v2.6.3
7212	ERR1713356_000000022457	1	202	f	1	1	prodigal	v2.6.3
7213	ERR1713356_000000022457	211	1225	f	0	1	prodigal	v2.6.3
7214	ERR1713356_000000022457	1246	2068	f	0	1	prodigal	v2.6.3
7215	ERR1713356_000000022457	2068	2137	f	1	1	prodigal	v2.6.3
7216	ERR1713356_000000022603	772	1159	r	0	1	prodigal	v2.6.3
7217	ERR1713356_000000022603	1173	2112	r	0	1	prodigal	v2.6.3
7218	ERR1713356_000000022603	2156	2540	r	0	1	prodigal	v2.6.3
7219	ERR1713356_000000022603	2557	2923	r	0	1	prodigal	v2.6.3
7220	ERR1713356_000000022603	2942	3017	r	1	1	prodigal	v2.6.3
7221	ERR1713356_000000022759	446	1478	f	0	1	prodigal	v2.6.3
7222	ERR1713356_000000022759	2084	2162	f	1	1	prodigal	v2.6.3
7223	ERR1713356_000000022899	0	405	f	1	1	prodigal	v2.6.3
7224	ERR1713356_000000022899	556	844	f	0	1	prodigal	v2.6.3
7225	ERR1713356_000000022899	932	2141	r	0	1	prodigal	v2.6.3
7226	ERR1713356_000000022899	2272	2899	f	0	1	prodigal	v2.6.3
7227	ERR1713356_000000022899	3050	3212	r	0	1	prodigal	v2.6.3
7228	ERR1713356_000000022899	3255	4377	f	0	1	prodigal	v2.6.3
7229	ERR1713356_000000022899	4463	5111	f	0	1	prodigal	v2.6.3
7230	ERR1713356_000000023037	412	1393	f	0	1	prodigal	v2.6.3
7231	ERR1713356_000000023037	1497	2505	f	0	1	prodigal	v2.6.3
7232	ERR1713356_000000023037	2558	2987	r	1	1	prodigal	v2.6.3
7233	ERR1713356_000000023157	2	1073	r	1	1	prodigal	v2.6.3
7234	ERR1713356_000000023157	1062	1362	r	0	1	prodigal	v2.6.3
7235	ERR1713356_000000023157	1652	1982	f	0	1	prodigal	v2.6.3
7236	ERR1713356_000000023157	2015	2819	f	0	1	prodigal	v2.6.3
7237	ERR1713356_000000023157	2920	3865	r	0	1	prodigal	v2.6.3
7238	ERR1713356_000000023157	3973	5272	r	0	1	prodigal	v2.6.3
7239	ERR1713356_000000023157	5261	6404	r	0	1	prodigal	v2.6.3
7240	ERR1713356_000000023157	6443	6647	r	1	1	prodigal	v2.6.3
7241	ERR1713356_000000023323	0	456	r	1	1	prodigal	v2.6.3
7242	ERR1713356_000000023323	887	2537	r	0	1	prodigal	v2.6.3
7243	ERR1713356_000000023323	2533	4135	r	0	1	prodigal	v2.6.3
7244	ERR1713356_000000023323	4193	4337	r	0	1	prodigal	v2.6.3
7245	ERR1713356_000000023323	4616	4790	r	1	1	prodigal	v2.6.3
7246	ERR1713356_000000023447	2	341	f	1	1	prodigal	v2.6.3
7247	ERR1713356_000000023447	335	959	r	0	1	prodigal	v2.6.3
7248	ERR1713356_000000023447	1118	2936	f	1	1	prodigal	v2.6.3
7249	ERR1713356_000000023557	1	622	f	1	1	prodigal	v2.6.3
7250	ERR1713356_000000023557	684	1584	f	0	1	prodigal	v2.6.3
7251	ERR1713356_000000023557	1580	1748	f	0	1	prodigal	v2.6.3
7252	ERR1713356_000000023557	1758	2679	r	1	1	prodigal	v2.6.3
7253	ERR1713356_000000023665	2	2048	r	1	1	prodigal	v2.6.3
7254	ERR1713356_000000023778	241	1156	f	0	1	prodigal	v2.6.3
7255	ERR1713356_000000023778	1261	2563	r	0	1	prodigal	v2.6.3
7256	ERR1713356_000000023778	2867	3050	r	1	1	prodigal	v2.6.3
7257	ERR1713356_000000023915	0	435	f	1	1	prodigal	v2.6.3
7258	ERR1713356_000000023915	449	611	f	0	1	prodigal	v2.6.3
7259	ERR1713356_000000023915	610	1519	f	0	1	prodigal	v2.6.3
7260	ERR1713356_000000023915	1689	2130	f	1	1	prodigal	v2.6.3
7261	ERR1713356_000000024046	2	494	r	1	1	prodigal	v2.6.3
7262	ERR1713356_000000024046	694	961	f	0	1	prodigal	v2.6.3
7263	ERR1713356_000000024046	1065	1875	f	0	1	prodigal	v2.6.3
7264	ERR1713356_000000024046	1997	2135	r	0	1	prodigal	v2.6.3
7265	ERR1713356_000000024046	2163	3192	r	0	1	prodigal	v2.6.3
7266	ERR1713356_000000024046	3441	4092	f	0	1	prodigal	v2.6.3
7267	ERR1713356_000000024181	2	365	f	1	1	prodigal	v2.6.3
7268	ERR1713356_000000024181	309	1668	f	0	1	prodigal	v2.6.3
7269	ERR1713356_000000024181	1916	2360	f	0	1	prodigal	v2.6.3
7270	ERR1713356_000000024181	2583	2826	f	0	1	prodigal	v2.6.3
7271	ERR1713356_000000024181	2910	3213	f	0	1	prodigal	v2.6.3
7272	ERR1713356_000000024181	3212	3518	f	0	1	prodigal	v2.6.3
7273	ERR1713356_000000024181	3695	5369	f	0	1	prodigal	v2.6.3
7274	ERR1713356_000000024181	5606	6881	f	0	1	prodigal	v2.6.3
7275	ERR1713356_000000024181	6953	7235	f	0	1	prodigal	v2.6.3
7276	ERR1713356_000000024181	7360	7579	f	0	1	prodigal	v2.6.3
7277	ERR1713356_000000024181	7582	8542	f	0	1	prodigal	v2.6.3
7278	ERR1713356_000000024181	8538	8940	f	0	1	prodigal	v2.6.3
7279	ERR1713356_000000024181	8951	9152	f	0	1	prodigal	v2.6.3
7280	ERR1713356_000000024181	9281	9506	f	0	1	prodigal	v2.6.3
7281	ERR1713356_000000024181	9495	10740	f	0	1	prodigal	v2.6.3
7282	ERR1713356_000000024181	11147	11930	f	0	1	prodigal	v2.6.3
7283	ERR1713356_000000024269	145	556	f	0	1	prodigal	v2.6.3
7284	ERR1713356_000000024269	1091	3632	r	1	1	prodigal	v2.6.3
7285	ERR1713356_000000024397	485	812	r	0	1	prodigal	v2.6.3
7286	ERR1713356_000000024397	808	1270	r	0	1	prodigal	v2.6.3
7287	ERR1713356_000000024397	1272	2142	r	1	1	prodigal	v2.6.3
7288	ERR1713356_000000024545	2	1163	r	1	1	prodigal	v2.6.3
7289	ERR1713356_000000024545	1177	1387	r	0	1	prodigal	v2.6.3
7290	ERR1713356_000000024545	1522	2152	r	0	1	prodigal	v2.6.3
7291	ERR1713356_000000024545	2148	3822	r	1	1	prodigal	v2.6.3
7292	ERR1713356_000000024712	1	529	r	1	1	prodigal	v2.6.3
7293	ERR1713356_000000024712	530	1805	f	0	1	prodigal	v2.6.3
7294	ERR1713356_000000024712	1855	5230	r	0	1	prodigal	v2.6.3
7295	ERR1713356_000000024712	5277	5979	f	0	1	prodigal	v2.6.3
